Accident_ID,Date,Hour,Time_of_Day,Weather,Road_Condition,Severity,Vehicle_Type,Speed_Limit,Latitude,Longitude,Casualties
A02964,2023-06-20,9,Morning,Rain,Under Construction,Minor,Truck,80,41.874796,-87.653043,2
A02965,2023-05-23,4,Night,Rain,Dry,Moderate,Bike,30,41.861759,-87.684176,4
A02966,2023-04-03,9,Morning,Clear,Dry,Severe,Bike,60,40.716271,-74.045986,2
A02967,2024-02-10,5,Morning,Fog,Dry,Minor,Car,100,34.017113,-118.256564,1
A02968,2023-06-01,6,Morning,Snow,Icy,Moderate,Bike,50,40.699041,-74.022404,2
A02969,2023-03-24,5,Morning,Snow,Dry,Fatal,Truck,60,40.680051,-74.079401,3
A02970,2023-04-03,23,Night,Clear,Dry,Fatal,Truck,100,40.779307,-73.980501,1
A02971,2024-07-22,11,Morning,Clear,Wet,Severe,Bus,40,40.546005,-73.941806,1
A02972,2023-12-19,3,Night,Storm,Dry,Severe,Bus,100,34.097887,-118.209881,3
A02973,2023-08-06,15,Afternoon,Rain,Wet,Minor,Bus,60,41.91996,-87.59361,1
A02974,2024-12-24,7,Morning,Rain,Dry,Moderate,Bus,40,40.829832,-74.050424,1
A02975,2023-11-22,4,Night,Clear,Dry,Moderate,Bike,50,34.048584,-118.280581,1
A02976,2024-11-21,23,Night,Clear,Dry,Minor,Bus,80,34.019759,-118.304224,2
A02977,2023-03-15,11,Morning,Rain,Dry,Severe,Car,40,34.102942,-118.290971,1
A02978,2024-09-15,5,Morning,Storm,Dry,Severe,Bike,50,40.690715,-74.038292,1
A02979,2023-12-15,16,Afternoon,Rain,Dry,Moderate,Bus,30,40.703355,-74.006245,1
A02980,2024-10-23,7,Morning,Clear,Dry,Minor,Bus,40,40.685323,-74.010049,0
A02981,2023-02-15,6,Morning,Clear,Wet,Minor,Bus,30,33.936126,-118.244988,1
A02982,2023-12-14,12,Afternoon,Rain,Wet,Minor,Truck,60,41.908676,-87.57435,1
A02983,2023-06-04,9,Morning,Storm,Wet,Fatal,Bus,100,34.048739,-118.310022,1
A02984,2024-05-07,1,Night,Storm,Dry,Fatal,Bus,40,34.01361,-118.24866,1
A02985,2023-06-17,12,Afternoon,Clear,Dry,Moderate,Car,60,41.812141,-87.637659,1
A02986,2023-03-26,11,Morning,Clear,Dry,Moderate,Car,100,41.879705,-87.575778,0
A02987,2024-02-19,0,Night,Rain,Wet,Minor,Bike,40,40.740815,-73.930803,1
A02988,2024-08-11,16,Afternoon,Clear,Under Construction,Minor,Bus,30,34.060977,-118.199925,0
A02989,2024-05-12,20,Evening,Rain,Under Construction,Minor,Bus,60,41.857748,-87.599437,3
A02990,2023-02-25,9,Morning,Rain,Dry,Minor,Bike,100,34.027791,-118.256988,0
A02991,2024-10-11,3,Night,Clear,Under Construction,Moderate,Bus,80,41.889294,-87.631497,0
A02992,2024-01-17,15,Afternoon,Rain,Wet,Minor,Bike,80,41.851163,-87.615192,0
A02993,2024-01-09,3,Night,Clear,Under Construction,Moderate,Bus,80,40.748201,-73.906848,0
A02994,2024-01-28,21,Night,Rain,Dry,Minor,Truck,30,40.674654,-73.986475,0
A02995,2023-12-12,22,Night,Snow,Wet,Severe,Bike,40,41.787509,-87.701244,2
A02996,2024-06-11,19,Evening,Storm,Under Construction,Moderate,Bus,60,41.886924,-87.564414,1
A02997,2023-02-19,14,Afternoon,Rain,Under Construction,Moderate,Car,30,34.025973,-118.221619,1
A02998,2024-05-16,14,Afternoon,Clear,Wet,Minor,Car,80,33.957899,-118.150627,0
A02999,2024-12-03,11,Morning,Clear,Icy,Minor,Bus,50,33.976455,-118.224472,0
A03000,2024-11-22,9,Morning,Clear,Wet,Minor,Bike,40,40.673444,-73.981959,1
A03001,2023-10-28,11,Morning,Fog,Wet,Minor,Car,60,34.060127,-118.184927,3
A03002,2023-11-29,9,Morning,Clear,Under Construction,Moderate,Car,80,41.916436,-87.667016,0
A03003,2023-04-25,11,Morning,Fog,Icy,Severe,Car,80,41.844522,-87.706919,1
A03004,2024-02-10,7,Morning,Clear,Dry,Moderate,Car,80,40.778937,-73.999444,1
A03005,2023-04-07,4,Night,Rain,Wet,Minor,Truck,100,41.830073,-87.610034,2
A03006,2024-05-20,13,Afternoon,Rain,Wet,Severe,Bike,60,34.051552,-118.214332,1
A03007,2024-12-06,19,Evening,Clear,Dry,Moderate,Bus,30,40.719022,-74.001165,0
A03008,2023-03-20,10,Morning,Rain,Dry,Minor,Car,40,34.051822,-118.196524,1
A03009,2024-09-15,23,Night,Clear,Wet,Minor,Car,60,41.854609,-87.639196,6
A03010,2024-06-08,23,Night,Rain,Dry,Severe,Bike,100,40.773575,-74.05869,1
A03011,2023-11-06,13,Afternoon,Fog,Icy,Moderate,Car,40,34.013814,-118.171418,1
A03012,2023-09-21,23,Night,Rain,Wet,Severe,Car,60,41.7638,-87.607549,1
A03013,2023-04-30,6,Morning,Clear,Dry,Moderate,Bike,50,41.882006,-87.651139,2
A03014,2024-09-22,16,Afternoon,Clear,Dry,Minor,Truck,100,41.917797,-87.563612,3
A03015,2023-02-20,11,Morning,Storm,Dry,Severe,Bus,40,41.944821,-87.62264,3
A03016,2024-03-23,8,Morning,Fog,Dry,Minor,Truck,50,41.777525,-87.583341,0
A03017,2024-05-28,21,Night,Clear,Dry,Minor,Bus,40,40.714478,-74.07115,1
A03018,2024-11-25,9,Morning,Rain,Under Construction,Moderate,Car,60,34.178032,-118.277915,1
A03019,2023-08-01,0,Night,Rain,Dry,Fatal,Truck,50,34.059988,-118.248702,0
A03020,2023-10-01,14,Afternoon,Clear,Dry,Fatal,Bike,30,41.897163,-87.588891,3
A03021,2023-08-15,7,Morning,Rain,Under Construction,Fatal,Bike,40,40.771682,-74.014506,1
A03022,2023-03-07,19,Evening,Clear,Dry,Moderate,Bus,80,33.97355,-118.240546,1
A03023,2024-03-06,20,Evening,Storm,Icy,Moderate,Bike,80,41.865716,-87.597226,2
A03024,2024-02-03,15,Afternoon,Rain,Dry,Minor,Car,50,41.895366,-87.627128,3
A03025,2023-12-15,10,Morning,Clear,Wet,Moderate,Bus,40,34.032851,-118.165238,1
A03026,2024-04-18,23,Night,Rain,Under Construction,Severe,Truck,80,34.072109,-118.346913,1
A03027,2024-12-15,5,Morning,Clear,Dry,Moderate,Bus,50,41.848379,-87.687053,1
A03028,2024-02-17,1,Night,Clear,Icy,Minor,Car,100,41.909571,-87.630116,2
A03029,2024-05-13,17,Evening,Clear,Wet,Moderate,Car,40,34.047416,-118.292952,1
A03030,2024-06-26,11,Morning,Rain,Dry,Severe,Bike,50,34.079068,-118.210064,1
A03031,2024-04-07,21,Night,Clear,Wet,Moderate,Car,40,34.04962,-118.217823,2
A03032,2024-10-01,18,Evening,Rain,Dry,Fatal,Bike,80,40.718416,-74.007561,1
A03033,2024-03-17,13,Afternoon,Clear,Dry,Moderate,Bike,80,40.710566,-74.025437,3
A03034,2024-05-17,7,Morning,Rain,Dry,Severe,Truck,60,34.043663,-118.309634,2
A03035,2024-09-13,3,Night,Clear,Dry,Moderate,Bus,40,40.591541,-73.971224,0
A03036,2023-08-05,3,Night,Fog,Under Construction,Moderate,Bike,40,41.880845,-87.57181,0
A03037,2023-06-12,23,Night,Clear,Wet,Moderate,Bus,50,34.087102,-118.193126,2
A03038,2023-08-11,13,Afternoon,Clear,Dry,Severe,Bike,50,41.821856,-87.66401,0
A03039,2024-01-07,20,Evening,Clear,Dry,Minor,Bike,80,40.67109,-73.934847,0
A03040,2024-07-02,17,Evening,Rain,Under Construction,Moderate,Truck,60,34.129007,-118.245989,2
A03041,2024-05-21,14,Afternoon,Snow,Dry,Fatal,Bus,40,34.070305,-118.252986,1
A03042,2023-07-01,12,Afternoon,Storm,Dry,Moderate,Car,80,34.060231,-118.244608,1
A03043,2023-12-09,14,Afternoon,Rain,Under Construction,Moderate,Truck,100,41.841866,-87.680534,0
A03044,2023-04-11,12,Afternoon,Rain,Dry,Minor,Bus,60,41.861671,-87.592994,1
A03045,2024-02-25,6,Morning,Clear,Dry,Minor,Car,80,41.862705,-87.595099,1
A03046,2023-08-18,4,Night,Fog,Wet,Fatal,Car,80,41.857448,-87.563734,2
A03047,2024-08-07,23,Night,Clear,Dry,Minor,Car,50,34.109754,-118.229033,0
A03048,2024-09-16,7,Morning,Storm,Dry,Minor,Bus,100,40.691397,-74.046188,0
A03049,2023-04-04,11,Morning,Clear,Dry,Minor,Bus,80,40.674516,-74.044818,2
A03050,2024-06-07,6,Morning,Snow,Dry,Moderate,Bus,50,40.764166,-74.08602,1
A03051,2023-09-03,5,Morning,Clear,Wet,Minor,Truck,50,34.162539,-118.328027,1
A03052,2023-05-16,9,Morning,Snow,Wet,Moderate,Car,40,40.652644,-74.014356,1
A03053,2024-08-14,14,Afternoon,Clear,Dry,Moderate,Truck,100,34.076824,-118.267234,1
A03054,2024-09-09,14,Afternoon,Fog,Wet,Minor,Truck,60,40.635722,-74.051163,1
A03055,2024-05-27,20,Evening,Fog,Wet,Minor,Bike,40,40.660893,-74.041356,1
A03056,2023-09-08,14,Afternoon,Rain,Wet,Minor,Car,30,41.870326,-87.607713,0
A03057,2023-02-03,21,Night,Rain,Icy,Moderate,Bus,80,41.903542,-87.613434,1
A03058,2024-04-26,12,Afternoon,Snow,Wet,Severe,Bus,50,40.676937,-74.011709,1
A03059,2024-07-04,3,Night,Clear,Wet,Minor,Car,60,41.925323,-87.60261,2
A03060,2024-05-07,23,Night,Snow,Icy,Moderate,Bike,60,40.659861,-74.060672,2
A03061,2023-02-10,11,Morning,Rain,Dry,Moderate,Bus,60,34.094965,-118.177013,0
A03062,2023-05-08,3,Night,Fog,Dry,Minor,Bike,80,40.670744,-74.013962,0
A03063,2023-04-25,23,Night,Clear,Icy,Severe,Bike,60,40.797771,-74.02766,1
A03064,2024-11-03,10,Morning,Fog,Wet,Moderate,Truck,60,40.789441,-73.956595,2
A03065,2023-08-04,8,Morning,Snow,Dry,Minor,Bike,100,40.629561,-73.93886,2
A03066,2024-12-11,2,Night,Clear,Dry,Minor,Bus,40,34.133556,-118.188334,4
A03067,2023-09-24,10,Morning,Clear,Dry,Minor,Bus,50,34.150236,-118.110092,4
A03068,2024-04-06,22,Night,Clear,Dry,Minor,Bike,80,34.159758,-118.153386,0
A03069,2023-02-06,4,Night,Fog,Wet,Minor,Bike,30,40.757453,-74.017931,1
A03070,2023-08-15,11,Morning,Clear,Dry,Minor,Bike,100,41.875376,-87.631045,1
A03071,2023-10-26,9,Morning,Clear,Wet,Minor,Truck,80,41.828931,-87.67742,2
A03072,2024-10-11,9,Morning,Clear,Dry,Moderate,Bus,100,34.125149,-118.230229,4
A03073,2023-10-29,4,Night,Clear,Dry,Moderate,Truck,40,41.817885,-87.608646,1
A03074,2024-09-14,9,Morning,Rain,Dry,Minor,Bike,100,34.070429,-118.257776,1
A03075,2023-08-22,0,Night,Clear,Wet,Minor,Bike,40,40.713739,-73.99236,0
A03076,2024-08-21,0,Night,Rain,Dry,Severe,Bike,100,34.106994,-118.226972,0
A03077,2024-06-04,23,Night,Clear,Wet,Moderate,Bus,60,41.851457,-87.68645,0
A03078,2024-09-25,5,Morning,Rain,Dry,Minor,Truck,80,34.031427,-118.310517,0
A03079,2024-05-28,10,Morning,Storm,Dry,Fatal,Bike,60,41.78116,-87.686572,0
A03080,2024-05-11,20,Evening,Rain,Wet,Moderate,Bus,40,40.710341,-73.988873,1
A03081,2024-05-10,12,Afternoon,Clear,Dry,Moderate,Car,50,40.761645,-73.995467,0
A03082,2023-08-19,9,Morning,Clear,Wet,Minor,Truck,40,40.689173,-74.065646,2
A03083,2023-10-12,19,Evening,Clear,Dry,Fatal,Car,100,41.867508,-87.643817,2
A03084,2023-07-21,11,Morning,Clear,Dry,Minor,Bus,80,34.021726,-118.232527,0
A03085,2024-10-15,0,Night,Rain,Under Construction,Minor,Truck,100,41.765279,-87.60089,1
A03086,2023-07-27,11,Morning,Rain,Dry,Minor,Car,60,41.853678,-87.67372,1
A03087,2024-10-03,3,Night,Clear,Under Construction,Moderate,Car,50,34.06091,-118.263393,0
A03088,2024-07-20,17,Evening,Fog,Wet,Moderate,Car,30,41.857558,-87.618224,1
A03089,2024-04-02,18,Evening,Clear,Under Construction,Moderate,Truck,40,41.841817,-87.631661,1
A03090,2023-09-20,23,Night,Clear,Dry,Moderate,Truck,40,40.726242,-74.019031,0
A03091,2024-12-07,22,Night,Clear,Dry,Fatal,Truck,30,34.0113,-118.189011,1
A03092,2024-09-15,8,Morning,Rain,Dry,Moderate,Bike,30,41.915416,-87.591475,2
A03093,2023-07-14,23,Night,Clear,Wet,Moderate,Truck,80,40.718928,-74.031782,1
A03094,2023-11-07,1,Night,Snow,Wet,Minor,Truck,40,40.7788,-73.969838,0
A03095,2024-08-22,18,Evening,Rain,Under Construction,Minor,Bus,30,34.018139,-118.276312,3
A03096,2024-07-03,1,Night,Rain,Wet,Moderate,Car,40,34.072708,-118.295602,1
A03097,2024-05-04,3,Night,Rain,Under Construction,Minor,Car,60,34.024489,-118.226998,0
A03098,2023-07-22,3,Night,Rain,Wet,Moderate,Truck,80,41.947541,-87.544265,2
A03099,2024-05-13,9,Morning,Clear,Dry,Moderate,Car,80,41.887923,-87.675188,0
A03100,2024-03-16,3,Night,Clear,Wet,Moderate,Bus,100,41.920193,-87.720141,0
A03101,2023-07-19,18,Evening,Storm,Dry,Fatal,Bus,30,41.879832,-87.648925,0
A03102,2023-09-15,13,Afternoon,Snow,Wet,Fatal,Bike,60,41.902716,-87.509474,1
A03103,2024-10-08,5,Morning,Rain,Wet,Severe,Bus,80,34.105252,-118.229456,2
A03104,2023-10-18,20,Evening,Rain,Dry,Minor,Bike,80,34.057122,-118.254999,3
A03105,2023-09-12,10,Morning,Clear,Dry,Fatal,Bike,100,34.146072,-118.282125,1
A03106,2024-03-26,3,Night,Storm,Wet,Minor,Bus,30,40.830536,-74.03526,0
A03107,2023-11-23,16,Afternoon,Rain,Dry,Moderate,Bus,40,34.10454,-118.236334,1
A03108,2023-07-03,2,Night,Snow,Wet,Severe,Bike,30,34.063919,-118.254542,3
A03109,2024-03-29,10,Morning,Snow,Dry,Moderate,Truck,40,41.939506,-87.573503,0
A03110,2023-04-22,7,Morning,Clear,Dry,Minor,Bike,80,40.691241,-74.029424,2
A03111,2023-11-09,10,Morning,Clear,Under Construction,Moderate,Bus,30,41.791851,-87.751013,1
A03112,2024-12-02,9,Morning,Clear,Dry,Moderate,Truck,80,41.843877,-87.566363,3
A03113,2024-11-19,4,Night,Storm,Icy,Severe,Truck,40,34.019641,-118.231588,1
A03114,2024-02-10,5,Morning,Rain,Dry,Minor,Truck,50,40.752163,-73.995392,2
A03115,2024-06-12,15,Afternoon,Clear,Dry,Moderate,Bus,100,41.876683,-87.662217,0
A03116,2023-10-03,7,Morning,Clear,Wet,Moderate,Bus,50,34.027104,-118.277746,1
A03117,2024-01-15,4,Night,Rain,Wet,Minor,Bike,100,33.975541,-118.330778,1
A03118,2023-12-29,23,Night,Clear,Dry,Moderate,Bus,50,34.071395,-118.298149,1
A03119,2024-03-11,18,Evening,Fog,Wet,Moderate,Bus,30,34.105329,-118.214232,3
A03120,2024-02-18,1,Night,Rain,Dry,Minor,Bike,100,34.135031,-118.232971,1
A03121,2023-05-24,14,Afternoon,Rain,Dry,Minor,Car,100,33.974836,-118.304171,1
A03122,2023-07-27,6,Morning,Clear,Wet,Moderate,Bike,50,41.820604,-87.641347,2
A03123,2024-01-18,0,Night,Fog,Dry,Moderate,Bus,60,34.013156,-118.298439,0
A03124,2023-11-30,17,Evening,Fog,Wet,Moderate,Truck,40,41.820259,-87.59289,1
A03125,2024-09-24,16,Afternoon,Rain,Wet,Minor,Bike,30,34.035591,-118.168636,2
A03126,2023-03-18,7,Morning,Clear,Wet,Moderate,Bike,100,40.68961,-73.985749,0
A03127,2024-05-06,23,Night,Storm,Wet,Moderate,Bus,30,41.923052,-87.509949,3
A03128,2024-11-06,12,Afternoon,Rain,Dry,Minor,Bus,40,41.936334,-87.616154,1
A03129,2023-10-14,19,Evening,Fog,Under Construction,Moderate,Bus,30,41.805235,-87.608627,0
A03130,2023-04-14,1,Night,Rain,Dry,Severe,Bike,50,41.982351,-87.744261,6
A03131,2024-07-04,11,Morning,Fog,Wet,Minor,Bike,30,34.043034,-118.298388,0
A03132,2024-04-28,4,Night,Storm,Icy,Minor,Car,50,41.913958,-87.658018,5
A03133,2024-02-28,4,Night,Fog,Dry,Severe,Bike,80,40.784754,-73.997688,0
A03134,2023-07-24,17,Evening,Rain,Wet,Severe,Bus,40,40.721507,-74.010654,3
A03135,2023-12-02,18,Evening,Clear,Dry,Severe,Bike,80,41.833898,-87.595101,1
A03136,2024-06-27,9,Morning,Clear,Dry,Minor,Car,40,41.874358,-87.675523,1
A03137,2023-03-11,22,Night,Clear,Dry,Minor,Bike,50,41.903063,-87.655894,1
A03138,2024-04-01,23,Night,Clear,Dry,Moderate,Truck,50,40.66094,-74.026668,1
A03139,2024-04-24,7,Morning,Clear,Wet,Minor,Bike,50,34.095579,-118.172191,1
A03140,2023-07-23,21,Night,Clear,Wet,Moderate,Bike,50,41.889467,-87.663022,1
A03141,2024-09-10,23,Night,Snow,Icy,Moderate,Truck,30,40.706296,-73.961534,2
A03142,2024-10-19,13,Afternoon,Clear,Under Construction,Minor,Bus,60,34.014484,-118.309939,2
A03143,2023-02-19,16,Afternoon,Snow,Dry,Fatal,Bike,30,40.741535,-74.039546,0
A03144,2024-08-02,13,Afternoon,Storm,Wet,Severe,Bike,80,40.727641,-74.016664,3
A03145,2024-05-18,9,Morning,Clear,Icy,Fatal,Bike,100,41.787093,-87.572912,1
A03146,2023-03-10,23,Night,Clear,Dry,Minor,Car,80,40.742806,-74.007071,3
A03147,2023-04-26,17,Evening,Snow,Under Construction,Fatal,Car,80,40.660741,-73.972958,0
A03148,2024-04-24,19,Evening,Clear,Under Construction,Moderate,Truck,30,41.872405,-87.571967,1
A03149,2024-12-01,13,Afternoon,Clear,Dry,Moderate,Bus,60,34.078074,-118.275827,1
A03150,2023-06-05,20,Evening,Clear,Wet,Minor,Car,40,34.030548,-118.178323,2
A03151,2024-10-25,18,Evening,Clear,Wet,Moderate,Bus,80,34.04966,-118.33755,0
A03152,2024-12-10,23,Night,Clear,Dry,Severe,Car,60,34.180195,-118.273835,1
A03153,2024-08-11,9,Morning,Fog,Icy,Moderate,Bus,30,40.706279,-74.018341,1
A03154,2023-01-09,7,Morning,Rain,Icy,Moderate,Bus,40,34.052461,-118.273267,0
A03155,2023-09-23,7,Morning,Clear,Icy,Moderate,Bike,80,41.826266,-87.575778,0
A03156,2024-04-13,20,Evening,Rain,Icy,Moderate,Truck,80,41.91902,-87.617801,1
A03157,2023-12-30,22,Night,Fog,Dry,Moderate,Truck,40,41.823747,-87.630601,1
A03158,2023-06-01,6,Morning,Rain,Icy,Fatal,Truck,30,33.953364,-118.347437,1
A03159,2023-01-27,17,Evening,Storm,Wet,Moderate,Car,40,41.990409,-87.60196,2
A03160,2024-07-07,11,Morning,Clear,Dry,Minor,Bike,50,40.745643,-74.018381,0
A03161,2023-08-24,21,Night,Clear,Dry,Minor,Truck,50,40.749177,-74.013449,1
A03162,2023-06-17,13,Afternoon,Clear,Dry,Minor,Truck,40,34.114468,-118.24989,1
A03163,2023-12-30,0,Night,Clear,Dry,Moderate,Bus,30,40.763435,-74.026458,1
A03164,2024-01-20,0,Night,Rain,Dry,Minor,Truck,60,34.031357,-118.264236,2
A03165,2023-02-20,14,Afternoon,Storm,Dry,Minor,Bus,40,34.063039,-118.292723,3
A03166,2023-07-30,12,Afternoon,Clear,Dry,Moderate,Car,30,41.925612,-87.647085,0
A03167,2023-06-29,16,Afternoon,Clear,Dry,Moderate,Car,40,41.851357,-87.712377,2
A03168,2023-08-03,3,Night,Fog,Dry,Fatal,Bike,100,34.029058,-118.210077,0
A03169,2023-11-21,13,Afternoon,Clear,Dry,Severe,Truck,30,40.738726,-73.985454,0
A03170,2024-06-03,11,Morning,Rain,Dry,Minor,Bike,80,34.010626,-118.22225,3
A03171,2023-04-25,14,Afternoon,Fog,Under Construction,Severe,Car,60,40.751559,-73.945814,2
A03172,2024-03-06,12,Afternoon,Rain,Wet,Minor,Bike,50,40.720743,-74.056933,0
A03173,2023-11-14,2,Night,Clear,Dry,Minor,Bike,40,34.06162,-118.175615,0
A03174,2024-12-19,2,Night,Rain,Dry,Moderate,Bus,60,41.912273,-87.63734,0
A03175,2023-01-17,8,Morning,Rain,Icy,Fatal,Bike,30,41.884469,-87.695388,0
A03176,2023-05-25,7,Morning,Rain,Dry,Severe,Car,40,40.714546,-74.056748,3
A03177,2024-06-15,4,Night,Clear,Dry,Moderate,Bus,30,40.758007,-73.927516,0
A03178,2023-03-04,19,Evening,Fog,Wet,Fatal,Bike,50,40.628761,-73.968619,1
A03179,2024-09-24,13,Afternoon,Fog,Wet,Minor,Bus,40,40.705428,-73.994621,1
A03180,2023-06-28,16,Afternoon,Clear,Wet,Severe,Truck,50,40.740826,-74.05372,2
A03181,2023-04-23,5,Morning,Clear,Dry,Minor,Bus,40,40.716005,-74.013363,2
A03182,2023-11-10,12,Afternoon,Rain,Wet,Moderate,Bike,50,41.824377,-87.600141,0
A03183,2024-09-28,10,Morning,Clear,Dry,Moderate,Car,50,40.660045,-74.026728,0
A03184,2023-01-30,15,Afternoon,Clear,Wet,Moderate,Truck,60,40.679484,-73.923036,4
A03185,2023-02-17,17,Evening,Storm,Icy,Fatal,Truck,40,34.116503,-118.215351,1
A03186,2023-04-13,0,Night,Clear,Icy,Minor,Truck,30,33.964734,-118.180952,2
A03187,2024-03-05,2,Night,Rain,Dry,Moderate,Bus,60,40.625435,-74.060733,0
A03188,2024-03-01,17,Evening,Rain,Dry,Moderate,Truck,80,34.017527,-118.334768,0
A03189,2024-10-14,0,Night,Storm,Dry,Minor,Bus,60,34.106088,-118.237701,2
A03190,2023-09-21,4,Night,Rain,Wet,Moderate,Bike,80,34.036453,-118.215967,0
A03191,2024-11-15,22,Night,Snow,Wet,Minor,Bus,60,40.759666,-74.025235,0
A03192,2024-08-07,6,Morning,Clear,Dry,Severe,Truck,80,40.714981,-73.959321,1
A03193,2023-05-13,4,Night,Clear,Icy,Minor,Car,100,40.826726,-74.016719,0
A03194,2023-04-08,22,Night,Rain,Wet,Moderate,Bike,80,34.01347,-118.293391,2
A03195,2023-04-18,7,Morning,Storm,Wet,Severe,Bike,40,40.699576,-74.03319,0
A03196,2024-11-06,9,Morning,Clear,Under Construction,Minor,Bus,100,34.04569,-118.242878,1
A03197,2024-08-27,16,Afternoon,Clear,Dry,Moderate,Bike,40,41.865876,-87.6476,0
A03198,2023-12-02,13,Afternoon,Storm,Wet,Severe,Truck,80,34.005515,-118.223828,1
A03199,2023-02-05,23,Night,Clear,Wet,Moderate,Car,40,34.084716,-118.200777,0
A03200,2023-07-06,0,Night,Clear,Icy,Severe,Car,40,40.632927,-74.009697,1
A03201,2023-06-15,12,Afternoon,Clear,Dry,Moderate,Car,80,34.172254,-118.249744,2
A03202,2024-05-07,15,Afternoon,Storm,Dry,Minor,Truck,100,33.958906,-118.219322,1
A03203,2024-08-14,12,Afternoon,Clear,Wet,Moderate,Truck,60,34.016182,-118.315843,0
A03204,2024-09-28,8,Morning,Snow,Wet,Fatal,Bus,30,41.902015,-87.62812,2
A03205,2023-10-14,20,Evening,Storm,Dry,Fatal,Bike,50,41.846335,-87.677975,1
A03206,2023-07-10,8,Morning,Rain,Under Construction,Moderate,Bus,80,34.029459,-118.231475,1
A03207,2024-04-12,21,Night,Snow,Dry,Severe,Bike,80,40.675302,-74.048363,1
A03208,2023-09-27,2,Night,Clear,Dry,Severe,Bus,100,34.057773,-118.099911,1
A03209,2023-01-27,17,Evening,Clear,Wet,Moderate,Car,40,40.762648,-74.03123,1
A03210,2024-04-13,3,Night,Snow,Under Construction,Severe,Bike,40,40.772473,-74.051357,3
A03211,2023-12-22,9,Morning,Clear,Wet,Fatal,Bus,80,34.019229,-118.2435,0
A03212,2023-03-26,16,Afternoon,Clear,Dry,Minor,Bus,80,40.714561,-73.960181,1
A03213,2023-07-19,4,Night,Clear,Wet,Severe,Truck,30,41.930616,-87.625841,1
A03214,2023-07-23,23,Night,Clear,Wet,Minor,Bike,80,41.845682,-87.713189,2
A03215,2024-09-07,4,Night,Clear,Dry,Moderate,Car,80,41.905588,-87.621669,2
A03216,2024-01-07,17,Evening,Rain,Wet,Severe,Truck,50,40.718199,-73.982462,1
A03217,2023-06-12,3,Night,Clear,Dry,Minor,Truck,100,41.794243,-87.680764,2
A03218,2024-10-11,19,Evening,Rain,Dry,Fatal,Truck,80,40.719398,-74.104363,0
A03219,2024-09-16,13,Afternoon,Clear,Dry,Moderate,Bike,30,40.735226,-74.088958,0
A03220,2024-02-15,9,Morning,Clear,Under Construction,Severe,Bus,60,33.97205,-118.238798,0
A03221,2024-04-24,10,Morning,Storm,Dry,Severe,Bike,30,40.640942,-74.069805,5
A03222,2023-03-18,8,Morning,Fog,Icy,Moderate,Bike,40,41.913045,-87.517555,2
A03223,2024-09-19,19,Evening,Clear,Dry,Minor,Car,60,40.759103,-74.006184,2
A03224,2023-05-24,4,Night,Storm,Wet,Minor,Truck,40,34.075805,-118.236739,0
A03225,2024-02-05,5,Morning,Rain,Under Construction,Minor,Bus,60,41.856451,-87.516877,1
A03226,2024-08-28,6,Morning,Clear,Wet,Minor,Bike,30,40.7148,-74.103518,1
A03227,2023-08-20,8,Morning,Snow,Under Construction,Fatal,Bus,30,40.763883,-74.003017,2
A03228,2024-08-22,21,Night,Clear,Dry,Severe,Truck,60,40.808239,-73.971309,0
A03229,2023-05-26,21,Night,Clear,Dry,Fatal,Bike,30,34.095938,-118.25983,0
A03230,2024-10-14,3,Night,Rain,Wet,Severe,Bike,80,41.977226,-87.510185,4
A03231,2023-04-16,20,Evening,Clear,Under Construction,Moderate,Bus,40,41.964589,-87.671021,1
A03232,2024-11-07,14,Afternoon,Fog,Icy,Severe,Car,80,34.13811,-118.309482,4
A03233,2024-09-16,14,Afternoon,Snow,Dry,Severe,Car,100,40.592898,-74.024325,2
A03234,2023-12-16,8,Morning,Clear,Wet,Severe,Bus,50,40.742057,-74.056863,1
A03235,2023-04-26,20,Evening,Clear,Icy,Severe,Bus,80,33.885455,-118.276018,1
A03236,2023-06-22,22,Night,Rain,Dry,Moderate,Bus,50,41.940652,-87.688445,1
A03237,2023-08-19,16,Afternoon,Clear,Dry,Moderate,Car,100,40.77577,-73.9698,1
A03238,2024-09-09,19,Evening,Storm,Under Construction,Moderate,Truck,100,34.07131,-118.180643,3
A03239,2024-05-21,22,Night,Rain,Wet,Minor,Bus,30,34.042269,-118.293827,2
A03240,2024-10-15,3,Night,Rain,Dry,Minor,Bike,50,34.036263,-118.302777,0
A03241,2024-10-17,16,Afternoon,Clear,Dry,Moderate,Bus,100,34.01552,-118.279976,2
A03242,2023-09-15,11,Morning,Rain,Dry,Severe,Car,30,40.764952,-73.976208,0
A03243,2024-05-12,7,Morning,Rain,Dry,Minor,Bus,40,41.904624,-87.708543,1
A03244,2024-08-28,13,Afternoon,Rain,Dry,Minor,Bike,30,41.803351,-87.58114,1
A03245,2024-12-26,15,Afternoon,Rain,Dry,Fatal,Bus,80,41.94258,-87.669413,0
A03246,2024-06-15,21,Night,Rain,Wet,Minor,Car,80,33.962949,-118.255111,0
A03247,2023-04-21,18,Evening,Clear,Wet,Moderate,Car,80,41.844871,-87.709225,0
A03248,2023-04-08,3,Night,Clear,Wet,Moderate,Bike,80,40.679688,-74.046166,1
A03249,2024-11-19,22,Night,Clear,Wet,Moderate,Bus,60,41.924677,-87.634359,0
